Date,Truck_ID,Operator_ID,Route,Distance_km,Fuel_Litres,Idle_Minutes,Load_Tonnes,Trip_Hours,Avg_Speed_kmh,Fuel_Efficiency_km_per_L,Expected_Anomaly
2025-04-15,TR001,OP046,Crusher,106.51,39.89,82.0,142.0,3.07,34.7,2.67,0
2025-02-03,TR003,OP019,West Pit,36.94,17.86,16.3,106.1,1.13,32.8,2.068,0
2025-03-23,TR019,OP012,West Pit,89.62,33.14,81.4,206.6,3.13,28.6,2.704,0
2025-12-28,TR021,OP021,West Pit,45.6,22.98,33.6,161.2,2.05,22.3,1.984,0
2025-01-22,TR019,OP038,Stockpile,77.67,27.98,69.3,51.7,2.25,34.5,2.776,0
2025-12-17,TR014,OP016,West Pit,112.85,44.29,82.6,93.0,4.98,22.7,2.548,0
2025-08-23,TR026,OP003,East Pit,79.36,44.86,66.9,45.4,2.32,34.2,1.769,0
2025-09-09,TR002,OP033,Crusher,65.74,26.3,16.9,218.2,1.98,33.2,2.5,0
2025-07-25,TR027,OP047,Crusher,67.21,23.29,19.1,178.3,3.41,19.7,2.886,0
2025-11-11,TR009,OP045,North Pit,62.08,27.85,71.7,124.7,2.03,30.6,2.229,0
2025-06-22,TR010,OP030,West Pit,84.85,35.75,89.3,127.1,2.43,34.9,2.373,0
2025-01-14,TR015,OP019,South Pit,29.3,19.8,42.9,208.4,1.0,29.2,1.48,0
2025-01-10,TR019,OP007,East Pit,79.84,40.51,16.9,109.7,3.09,25.8,1.971,0
2025-04-21,TR026,OP011,Crusher,13.6,10.78,63.9,45.7,0.43,31.6,1.262,0
2025-05-07,TR022,OP032,South Pit,106.45,42.62,50.0,127.6,3.2,33.3,2.498,0
2025-11-22,TR017,OP003,South Pit,70.72,33.86,88.0,145.1,2.06,34.3,2.089,0
2025-12-08,TR016,OP013,Crusher,97.35,30.87,20.2,137.5,3.0,32.5,3.154,0
2025-03-14,TR025,OP037,Crusher,23.14,14.59,75.3,142.9,1.22,19.0,1.586,0
2025-04-16,TR018,OP017,Stockpile,97.38,35.42,37.1,125.9,5.4,18.0,2.749,0
2025-11-14,TR015,OP001,West Pit,87.05,48.21,48.5,189.8,2.86,30.4,1.806,0
2025-04-08,TR003,OP029,Crusher,71.84,24.67,32.8,157.3,2.07,34.6,2.912,0
2025-06-27,TR030,OP010,North Pit,68.18,38.57,39.3,110.9,2.99,22.8,1.768,0
2025-01-16,TR024,OP005,West Pit,64.69,23.32,35.4,210.5,2.36,27.5,2.774,0
2025-06-19,TR012,OP026,East Pit,26.7,20.98,83.0,152.4,1.48,18.1,1.273,0
2025-02-24,TR021,OP008,Stockpile,77.77,38.98,44.1,65.7,3.27,23.8,1.995,0
2025-05-14,TR010,OP017,West Pit,68.69,31.62,54.0,113.6,3.22,21.3,2.172,0
2025-06-13,TR029,OP018,Crusher,34.62,18.92,40.9,47.7,1.14,30.5,1.83,0
2025-03-14,TR010,OP042,East Pit,100.49,37.25,73.0,125.6,3.79,26.5,2.698,0
2025-03-10,TR001,OP048,North Pit,39.27,18.44,69.0,154.7,1.39,28.2,2.13,0
2025-12-06,TR012,OP040,East Pit,14.27,8.1,30.1,133.6,0.5,28.5,1.762,0
2025-03-25,TR026,OP027,West Pit,95.05,44.41,81.9,189.6,4.88,19.5,2.14,0
2025-12-10,TR017,OP023,East Pit,72.3,27.38,42.7,133.3,3.06,23.7,2.641,0
2025-06-15,TR028,OP036,East Pit,50.39,16.65,16.6,68.6,1.55,32.5,3.026,0
2025-07-22,TR019,OP047,Crusher,35.21,13.24,20.9,51.7,1.08,32.5,2.659,0
2025-05-26,TR022,OP028,West Pit,26.21,14.14,24.2,58.1,1.39,18.9,1.854,0
2025-05-19,TR021,OP045,Crusher,58.87,33.49,45.1,218.5,2.1,28.1,1.758,0
2025-02-27,TR002,OP037,East Pit,93.77,42.3,19.5,202.5,3.1,30.2,2.217,0
2025-10-27,TR024,OP049,Stockpile,72.75,34.72,29.4,167.3,2.65,27.5,2.095,0
2025-07-23,TR029,OP016,East Pit,15.35,12.33,83.0,192.6,0.5,31.0,1.245,0
2025-07-11,TR010,OP012,Crusher,18.42,7.09,20.0,72.4,0.61,30.0,2.598,0
2025-11-04,TR025,OP017,West Pit,9.36,5.6,47.2,55.4,0.27,34.8,1.671,0
2025-09-24,TR006,OP004,West Pit,82.81,45.92,88.7,150.6,2.24,37.0,1.803,0
2025-12-23,TR025,OP029,East Pit,60.29,26.13,55.2,156.8,2.4,25.1,2.307,0
2025-09-24,TR013,OP019,West Pit,106.72,54.74,28.0,102.1,5.4,19.8,1.95,0
2025-12-25,TR004,OP033,Stockpile,57.8,21.78,5.5,83.0,2.46,23.5,2.654,0
2025-02-27,TR023,OP029,Stockpile,22.35,19.3,88.0,220.4,0.73,30.8,1.158,0
2025-01-10,TR010,OP039,North Pit,26.51,12.27,23.3,116.1,1.12,23.8,2.161,0
2025-11-07,TR006,OP010,South Pit,33.49,15.0,13.9,71.2,1.09,30.8,2.233,0
2025-12-21,TR010,OP009,Crusher,56.57,23.04,47.6,54.2,2.95,19.2,2.455,0
2025-07-18,TR021,OP014,West Pit,86.47,40.89,81.8,227.7,4.13,20.9,2.115,0
2025-02-16,TR018,OP036,South Pit,71.16,31.11,78.5,72.3,3.74,19.0,2.287,0
2025-11-06,TR008,OP044,North Pit,34.09,17.07,47.5,200.6,1.31,26.0,1.997,0
2025-09-29,TR020,OP038,West Pit,54.15,30.38,40.1,159.9,1.75,30.9,1.782,0
2025-11-27,TR028,OP050,East Pit,102.76,50.56,66.4,59.3,4.87,21.1,2.032,0
2025-08-21,TR006,OP042,East Pit,40.51,16.59,21.1,126.0,1.9,21.3,2.442,0
2025-05-12,TR024,OP003,North Pit,33.66,23.55,79.3,198.2,1.32,25.4,1.429,0
2025-09-23,TR016,OP044,East Pit,111.76,55.03,26.3,68.8,3.07,36.4,2.031,0
2025-11-21,TR011,OP043,Stockpile,115.24,40.12,72.6,132.5,3.32,34.7,2.872,0
2025-01-05,TR016,OP021,East Pit,97.06,38.54,53.1,137.7,3.48,27.9,2.518,0
2025-05-31,TR030,OP027,East Pit,31.71,17.31,59.1,81.9,1.4,22.6,1.832,0
2025-07-19,TR030,OP024,East Pit,118.72,56.69,50.6,160.8,3.2,37.1,2.094,0
2025-02-17,TR029,OP028,Crusher,9.58,5.96,26.0,111.1,0.3,32.3,1.607,0
2025-07-11,TR026,OP033,North Pit,38.02,22.65,68.0,233.2,1.88,20.2,1.679,0
2025-04-17,TR002,OP048,South Pit,39.36,20.54,58.1,114.7,1.23,32.0,1.916,0
2025-06-24,TR012,OP028,West Pit,117.02,56.37,89.9,64.6,3.65,32.0,2.076,0
2025-09-14,TR027,OP049,Crusher,33.23,14.36,6.7,85.6,1.07,31.0,2.314,0
2025-05-31,TR015,OP003,East Pit,54.41,23.07,24.2,177.6,2.26,24.1,2.358,0
2025-09-29,TR009,OP007,Crusher,68.35,35.2,63.2,232.0,2.16,31.7,1.942,0
2025-07-20,TR004,OP010,South Pit,54.28,26.51,35.6,162.3,1.88,28.8,2.048,0
2025-05-01,TR007,OP007,East Pit,99.38,32.79,27.6,212.3,3.68,27.0,3.031,0
2025-06-17,TR010,OP044,Crusher,56.93,18.28,8.4,217.3,1.52,37.6,3.114,0
2025-12-19,TR013,OP038,North Pit,66.57,41.37,52.1,188.0,2.03,32.7,1.609,0
2025-09-13,TR025,OP014,Crusher,82.46,38.51,52.7,221.8,2.65,31.1,2.141,0
2025-04-15,TR007,OP016,Crusher,42.19,24.81,72.6,155.0,1.34,31.4,1.701,0
2025-04-28,TR020,OP025,West Pit,38.53,20.79,56.6,190.9,1.62,23.8,1.853,0
2025-10-07,TR016,OP038,South Pit,89.6,46.49,39.5,177.2,2.91,30.8,1.927,0
2025-12-10,TR014,OP006,West Pit,10.78,6.98,26.7,226.4,0.52,20.7,1.544,0
2025-09-09,TR008,OP043,East Pit,27.31,10.26,10.3,121.7,1.07,25.6,2.662,0
2025-11-26,TR022,OP021,East Pit,89.66,37.46,35.2,130.7,2.64,34.0,2.393,0
2025-04-30,TR007,OP011,East Pit,55.81,26.09,80.2,183.9,1.82,30.7,2.139,0
2025-09-08,TR027,OP028,East Pit,68.2,25.96,84.9,210.2,2.14,31.8,2.627,0
2025-03-26,TR028,OP047,Crusher,36.88,13.78,14.0,239.2,1.9,19.4,2.676,0
2025-08-21,TR024,OP010,Crusher,44.68,19.66,35.5,201.8,1.71,26.1,2.273,0
2025-10-11,TR015,OP048,South Pit,45.41,18.55,62.5,115.6,2.07,21.9,2.448,0
2025-11-17,TR015,OP020,Stockpile,112.88,109.8,86.1,160.3,5.26,21.4,1.028,1
2025-08-06,TR019,OP050,West Pit,48.19,21.25,35.7,197.9,1.84,26.1,2.268,0
2025-04-03,TR030,OP025,South Pit,84.19,32.82,46.4,120.0,2.56,32.9,2.565,0
2025-06-09,TR021,OP026,South Pit,96.53,33.31,50.7,80.9,3.47,27.8,2.898,0
2025-04-09,TR008,OP045,Crusher,40.23,15.48,18.9,166.6,1.35,29.9,2.599,0
2025-05-01,TR009,OP022,Stockpile,18.07,13.29,32.4,236.0,0.87,20.7,1.36,0
2025-09-06,TR004,OP028,East Pit,103.19,40.48,69.9,63.7,2.84,36.3,2.549,0
2025-07-09,TR026,OP032,South Pit,31.28,12.43,29.5,61.1,0.95,32.9,2.516,0
2025-04-27,TR025,OP017,South Pit,12.51,8.14,42.6,110.8,0.68,18.4,1.537,0
2025-09-10,TR003,OP023,Stockpile,46.56,26.93,11.5,143.1,1.3,35.9,1.729,0
2025-06-18,TR022,OP004,West Pit,65.12,21.99,40.7,94.3,3.2,20.3,2.961,0
2025-07-25,TR023,OP019,Crusher,33.99,16.94,46.3,127.8,1.72,19.7,2.006,0
2025-09-10,TR027,OP011,North Pit,118.3,56.15,82.3,140.2,4.67,25.3,2.107,0
2025-09-21,TR011,OP048,Crusher,28.92,13.41,68.2,232.2,0.86,33.4,2.157,0
2025-07-11,TR028,OP020,North Pit,8.39,12.77,88.3,220.2,0.27,31.5,0.657,0
2025-11-22,TR025,OP024,East Pit,95.47,51.92,52.0,74.9,2.52,37.9,1.839,0
2025-06-17,TR014,OP007,North Pit,94.19,46.91,47.7,102.7,2.78,33.8,2.008,0
2025-05-12,TR023,OP037,North Pit,21.49,15.68,89.2,165.9,1.13,19.0,1.371,0
2025-02-12,TR026,OP046,Stockpile,71.52,36.08,75.7,163.0,2.3,31.0,1.982,0
2025-01-03,TR012,OP003,East Pit,56.2,37.68,85.0,54.7,1.56,36.1,1.492,0
2025-02-26,TR027,OP004,Stockpile,12.1,6.95,27.7,77.2,0.57,21.3,1.741,0
2025-10-04,TR001,OP042,West Pit,53.73,30.04,71.5,156.0,1.99,27.0,1.789,0
2025-10-02,TR013,OP010,North Pit,113.11,122.62,14.1,55.0,3.41,33.2,0.922,1
2025-01-26,TR005,OP006,North Pit,97.48,34.65,53.3,128.9,3.1,31.4,2.813,0
2025-08-19,TR011,OP003,East Pit,96.5,47.26,45.5,97.9,3.9,24.8,2.042,0
2025-12-20,TR020,OP004,North Pit,67.82,23.25,22.8,72.9,2.64,25.7,2.917,0
2025-02-28,TR013,OP009,Stockpile,23.82,11.5,21.4,174.5,0.65,36.6,2.071,0
2025-07-11,TR016,OP049,Crusher,101.63,37.68,43.7,169.3,5.11,19.9,2.697,0
2025-01-07,TR025,OP030,North Pit,115.37,44.08,13.5,150.6,4.08,28.2,2.617,0
2025-11-06,TR005,OP027,Crusher,79.04,31.94,54.2,140.1,4.1,19.3,2.475,0
2025-10-11,TR029,OP046,North Pit,66.66,37.72,38.3,73.9,2.73,24.4,1.767,0
2025-05-22,TR001,OP043,North Pit,87.36,31.19,73.9,67.9,2.7,32.4,2.801,0
2025-12-16,TR018,OP033,East Pit,91.45,35.81,63.7,201.0,2.59,35.3,2.554,0
2025-01-10,TR008,OP018,East Pit,97.6,40.56,43.7,98.5,2.7,36.1,2.406,0
2025-04-13,TR014,OP020,East Pit,51.71,28.51,72.3,194.3,1.48,34.8,1.814,0
2025-11-16,TR026,OP039,Stockpile,38.22,20.05,63.9,176.3,1.51,25.3,1.906,0
2025-09-12,TR017,OP045,West Pit,110.34,42.54,68.3,69.6,5.66,19.5,2.594,0
2025-09-24,TR024,OP037,Stockpile,61.02,35.57,57.3,79.4,1.74,35.2,1.715,0
2025-05-24,TR021,OP040,West Pit,19.34,9.55,13.3,236.0,0.97,20.0,2.025,0
2025-04-13,TR023,OP039,East Pit,79.42,46.29,65.7,51.0,2.21,36.0,1.716,0
2025-04-29,TR021,OP024,South Pit,78.71,28.27,39.9,83.0,3.42,23.0,2.784,0
2025-09-29,TR016,OP018,Crusher,19.54,18.12,12.0,227.6,0.8,24.3,1.078,1
2025-03-04,TR016,OP029,East Pit,72.71,37.63,8.1,225.2,2.21,32.9,1.932,0
2025-12-22,TR026,OP031,East Pit,34.82,17.69,78.9,68.0,1.14,30.6,1.968,0
2025-06-22,TR030,OP007,West Pit,43.68,36.65,26.2,134.0,1.4,31.1,1.192,1
2025-01-02,TR024,OP011,South Pit,54.82,35.0,83.5,178.1,2.69,20.4,1.566,0
2025-04-18,TR019,OP034,North Pit,110.75,48.37,28.9,181.0,2.98,37.2,2.29,0
2025-04-06,TR018,OP049,North Pit,113.05,60.58,72.4,96.6,3.98,28.4,1.866,0
2025-02-06,TR013,OP014,West Pit,111.66,34.87,21.8,62.0,3.43,32.6,3.202,0
2025-12-11,TR001,OP018,East Pit,43.43,19.8,16.9,137.6,1.42,30.6,2.193,0
2025-05-17,TR004,OP014,North Pit,24.45,15.87,36.8,90.9,1.02,23.9,1.541,0
2025-06-23,TR028,OP022,North Pit,34.54,19.63,72.5,185.3,1.43,24.1,1.76,0
2025-11-29,TR017,OP007,East Pit,48.81,29.16,34.1,146.5,1.61,30.3,1.674,0
2025-02-23,TR012,OP044,East Pit,16.54,15.44,69.0,231.4,0.77,21.6,1.071,0
2025-03-28,TR017,OP049,South Pit,102.92,44.03,23.3,218.3,3.56,28.9,2.337,0
2025-09-07,TR024,OP009,South Pit,21.87,15.47,66.2,179.3,0.69,31.8,1.414,0
2025-04-26,TR023,OP035,Stockpile,33.43,17.67,26.0,54.7,1.18,28.3,1.892,0
2025-09-02,TR012,OP047,South Pit,106.63,54.59,49.1,139.9,4.69,22.7,1.953,0
2025-11-09,TR006,OP003,Stockpile,71.73,43.73,43.0,224.1,2.64,27.2,1.64,0
2025-01-19,TR019,OP012,East Pit,47.4,27.95,75.5,126.1,2.5,18.9,1.696,0
2025-03-25,TR011,OP047,Stockpile,97.08,38.77,77.5,204.8,4.14,23.5,2.504,0
2025-12-29,TR018,OP014,South Pit,85.43,41.13,50.1,107.5,4.64,18.4,2.077,0
2025-01-18,TR008,OP043,South Pit,75.29,45.73,66.5,191.9,2.26,33.3,1.646,0
2025-03-15,TR015,OP023,Crusher,99.02,40.77,53.9,195.8,2.73,36.3,2.429,0
2025-10-09,TR011,OP007,Crusher,57.35,34.05,49.8,234.6,2.09,27.5,1.684,0
2025-11-10,TR028,OP028,North Pit,31.52,16.47,28.9,54.6,1.68,18.8,1.914,0
2025-02-02,TR020,OP033,Stockpile,9.65,5.69,22.9,84.2,0.27,35.6,1.696,0
2025-03-02,TR027,OP040,North Pit,67.18,32.02,9.6,62.7,3.55,18.9,2.098,0
2025-04-30,TR023,OP032,South Pit,8.1,3.81,18.5,105.7,0.4,20.3,2.126,0
2025-01-11,TR030,OP022,North Pit,33.83,17.35,22.7,69.6,1.33,25.4,1.95,0
2025-11-26,TR006,OP040,Crusher,19.29,10.07,27.5,199.4,0.9,21.5,1.916,0
2025-07-26,TR022,OP029,West Pit,39.2,25.86,81.0,90.9,1.37,28.6,1.516,0
2025-10-07,TR008,OP006,South Pit,109.43,42.46,34.9,86.5,2.94,37.2,2.577,0
2025-10-05,TR022,OP037,North Pit,27.59,13.57,41.7,77.7,0.74,37.4,2.033,0
2025-03-15,TR030,OP041,Crusher,106.42,36.29,31.0,42.6,2.83,37.6,2.932,0
2025-01-09,TR023,OP037,East Pit,55.92,32.91,66.1,194.1,1.96,28.5,1.699,0
2025-02-07,TR011,OP028,West Pit,8.61,5.2,39.8,80.4,0.23,37.3,1.656,0
2025-12-27,TR025,OP025,North Pit,60.46,25.26,34.5,219.3,2.44,24.8,2.394,0
2025-02-16,TR027,OP037,South Pit,105.58,105.85,65.0,227.7,4.27,24.7,0.997,1
2025-11-06,TR003,OP020,East Pit,108.86,54.28,35.7,159.7,3.52,31.0,2.006,0
2025-10-17,TR013,OP025,North Pit,85.74,30.73,48.5,218.8,2.39,35.9,2.79,0
2025-08-21,TR026,OP036,Crusher,10.03,10.14,38.1,155.3,0.36,27.5,0.989,0
2025-08-03,TR015,OP042,Stockpile,82.03,44.31,39.0,152.1,2.21,37.2,1.851,0
2025-12-07,TR027,OP010,North Pit,20.6,15.55,73.0,115.2,0.77,26.7,1.325,0
2025-07-07,TR012,OP030,East Pit,74.21,36.42,31.3,169.5,2.85,26.1,2.038,0
2025-06-20,TR030,OP035,East Pit,40.03,21.2,61.1,110.7,1.64,24.4,1.888,0
2025-02-28,TR026,OP007,South Pit,27.18,18.0,81.3,123.6,1.34,20.3,1.51,0
2025-11-13,TR021,OP001,North Pit,45.81,23.69,27.3,227.5,1.65,27.8,1.934,0
2025-05-29,TR024,OP005,Stockpile,12.77,7.16,37.2,68.3,0.64,19.9,1.784,0
2025-07-18,TR025,OP010,West Pit,94.06,49.67,57.5,116.5,2.79,33.7,1.894,0
2025-07-02,TR023,OP041,South Pit,50.59,19.27,63.0,233.8,1.39,36.4,2.625,0
2025-10-31,TR022,OP014,Crusher,36.93,24.97,62.4,185.7,1.52,24.3,1.479,0
2025-01-15,TR030,OP003,West Pit,119.74,52.04,83.1,128.8,4.1,29.2,2.301,0
2025-09-18,TR019,OP019,East Pit,104.63,40.14,50.9,215.5,5.32,19.7,2.607,0
2025-12-31,TR022,OP020,North Pit,46.08,20.48,39.0,146.8,1.72,26.8,2.25,0
2025-01-27,TR028,OP039,North Pit,59.28,26.1,32.7,215.4,1.83,32.3,2.271,0
2025-01-30,TR030,OP003,South Pit,30.68,9.84,9.8,158.1,0.87,35.4,3.118,0
2025-06-27,TR012,OP014,East Pit,36.1,15.43,52.8,224.4,0.97,37.2,2.34,0
2025-01-11,TR014,OP001,Stockpile,118.27,49.7,33.8,72.4,3.68,32.1,2.38,0
2025-09-07,TR028,OP050,West Pit,102.97,49.18,25.5,209.5,5.44,18.9,2.094,0
2025-02-25,TR012,OP048,Crusher,109.01,38.36,6.0,97.2,5.3,20.6,2.842,0
2025-04-22,TR012,OP014,West Pit,115.12,53.02,51.1,95.8,5.88,19.6,2.171,0
2025-05-26,TR030,OP028,Crusher,114.02,51.63,48.2,149.7,3.54,32.2,2.208,0
2025-07-03,TR029,OP048,South Pit,70.76,36.37,79.2,96.4,2.25,31.4,1.946,0
2025-05-07,TR028,OP025,South Pit,73.48,34.14,62.3,80.6,2.56,28.7,2.152,0
2025-01-18,TR023,OP005,East Pit,64.65,28.71,7.1,155.6,3.04,21.2,2.252,0
2025-05-13,TR022,OP046,South Pit,98.03,43.87,86.9,85.7,5.35,18.3,2.235,0
2025-07-16,TR005,OP046,Stockpile,14.66,10.19,40.5,120.1,0.41,35.8,1.439,0
2025-12-26,TR001,OP006,South Pit,81.71,42.12,34.2,130.8,3.16,25.9,1.94,0
2025-02-07,TR030,OP041,Crusher,32.32,16.89,9.2,124.8,1.28,25.3,1.914,0
2025-02-02,TR022,OP021,Crusher,30.19,15.58,85.3,145.8,0.86,35.2,1.938,0
2025-04-11,TR026,OP002,West Pit,41.97,19.3,39.0,90.2,1.13,37.1,2.175,0
2025-06-07,TR029,OP010,Stockpile,54.27,28.33,39.5,81.2,2.14,25.3,1.916,0
2025-01-08,TR030,OP037,North Pit,40.52,14.48,20.0,219.7,1.41,28.8,2.798,0
2025-02-15,TR023,OP026,West Pit,79.96,42.77,35.4,88.3,3.4,23.5,1.87,0
2025-08-09,TR025,OP047,Crusher,95.26,48.88,5.1,229.1,3.57,26.7,1.949,0
2025-03-22,TR019,OP033,Stockpile,85.41,49.27,67.0,117.2,3.2,26.7,1.734,0
2025-01-25,TR005,OP025,North Pit,107.33,41.31,83.1,231.2,3.0,35.8,2.598,0
2025-04-12,TR012,OP035,Stockpile,113.79,39.66,15.1,108.5,5.21,21.9,2.869,0
2025-12-17,TR004,OP031,East Pit,34.41,21.37,63.6,166.4,1.05,32.6,1.61,0
2025-10-26,TR007,OP050,West Pit,34.61,17.81,26.8,87.5,1.27,27.3,1.943,0
2025-06-02,TR030,OP037,Stockpile,69.0,39.82,60.4,142.1,2.86,24.1,1.733,0
2025-08-18,TR028,OP035,East Pit,15.25,9.88,59.8,123.1,0.44,34.7,1.544,0
2025-07-03,TR021,OP018,North Pit,83.18,32.02,33.2,138.2,4.13,20.2,2.598,0
2025-12-30,TR012,OP012,West Pit,87.19,29.32,22.6,120.4,2.68,32.5,2.974,0
2025-01-13,TR019,OP047,North Pit,53.66,17.39,11.1,110.6,1.45,37.0,3.086,0
2025-03-26,TR007,OP042,South Pit,93.23,33.93,20.1,205.7,3.12,29.8,2.748,0
2025-12-12,TR010,OP041,North Pit,69.74,27.02,38.1,65.4,1.84,38.0,2.581,0
2025-02-09,TR025,OP045,Stockpile,20.57,17.73,86.0,118.8,0.99,20.8,1.16,0
2025-03-20,TR005,OP019,Crusher,74.47,37.29,32.5,70.6,2.31,32.3,1.997,0
2025-12-09,TR019,OP046,North Pit,70.5,32.25,58.8,113.0,1.94,36.4,2.186,0
2025-10-14,TR006,OP041,East Pit,61.38,19.96,27.6,158.3,2.64,23.2,3.075,0
2025-05-05,TR002,OP021,Crusher,43.06,26.81,83.7,221.5,1.19,36.3,1.606,0
2025-05-07,TR017,OP042,West Pit,20.02,12.32,37.8,152.4,0.67,29.8,1.625,0
2025-01-17,TR015,OP046,North Pit,31.55,11.93,12.5,184.3,1.62,19.5,2.645,0
2025-07-02,TR022,OP050,South Pit,76.63,36.98,10.8,100.8,4.11,18.6,2.072,0
2025-01-27,TR023,OP049,Crusher,67.27,35.02,42.2,169.7,2.19,30.6,1.921,0
2025-04-19,TR006,OP025,North Pit,82.34,39.68,55.5,80.7,4.26,19.3,2.075,0
2025-03-08,TR020,OP022,West Pit,61.32,29.49,84.9,134.1,2.49,24.7,2.079,0
2025-05-14,TR004,OP027,East Pit,97.19,35.47,12.3,204.5,2.58,37.7,2.74,0
2025-05-25,TR011,OP044,East Pit,70.24,35.13,29.5,141.3,2.63,26.8,1.999,0
2025-10-04,TR022,OP037,West Pit,64.38,32.73,9.6,237.8,2.4,26.8,1.967,0
2025-05-04,TR017,OP021,North Pit,83.23,31.75,33.5,117.8,3.75,22.2,2.621,0
2025-06-15,TR007,OP016,Crusher,57.59,18.68,5.9,110.1,2.31,24.9,3.083,0
2025-03-03,TR028,OP044,South Pit,53.34,23.79,78.0,77.8,2.42,22.0,2.242,0
2025-02-11,TR029,OP040,East Pit,47.27,24.48,81.5,157.7,2.5,18.9,1.931,0
2025-12-23,TR027,OP011,Crusher,59.92,33.04,48.3,158.6,2.94,20.4,1.814,0
2025-11-23,TR023,OP035,Crusher,26.3,19.14,83.3,95.9,0.69,38.0,1.374,0
2025-10-30,TR023,OP029,West Pit,37.22,23.12,83.7,108.8,1.74,21.5,1.61,0
2025-04-14,TR020,OP039,South Pit,116.75,51.25,44.7,111.7,3.45,33.9,2.278,0
2025-11-13,TR017,OP024,Stockpile,15.63,11.15,36.6,60.2,0.44,35.6,1.402,0
2025-07-25,TR002,OP011,West Pit,51.05,24.16,33.0,151.9,2.68,19.1,2.113,0
2025-02-26,TR020,OP036,West Pit,38.48,17.19,45.7,167.1,1.08,35.5,2.239,0
2025-09-18,TR010,OP001,Stockpile,24.28,15.39,85.0,115.3,1.04,23.4,1.578,0
2025-09-07,TR004,OP019,East Pit,82.01,37.76,50.9,184.2,2.27,36.2,2.172,0
2025-05-13,TR011,OP037,North Pit,77.48,50.74,69.6,63.1,2.05,37.7,1.527,0
2025-04-25,TR014,OP047,Crusher,58.21,30.7,59.2,60.3,1.71,34.0,1.896,0
2025-07-09,TR020,OP034,North Pit,60.3,32.53,76.6,93.3,1.96,30.7,1.854,0
2025-09-08,TR016,OP028,West Pit,113.53,44.32,78.7,213.6,5.01,22.7,2.562,0
2025-11-03,TR026,OP006,South Pit,84.58,49.12,87.2,205.8,3.98,21.2,1.722,0
2025-07-07,TR025,OP012,East Pit,82.48,35.17,56.8,115.3,2.19,37.6,2.345,0
2025-07-29,TR005,OP048,East Pit,102.84,39.73,33.3,159.8,4.04,25.5,2.588,0
2025-08-30,TR018,OP012,West Pit,57.49,31.92,31.6,231.4,2.66,21.6,1.801,0
2025-06-23,TR023,OP047,East Pit,78.78,51.97,87.9,89.7,3.77,20.9,1.516,0
2025-12-04,TR020,OP023,South Pit,32.78,11.55,17.6,41.2,1.33,24.7,2.838,0
2025-09-04,TR012,OP026,North Pit,63.43,27.47,25.7,226.1,2.32,27.3,2.309,0
2025-10-07,TR002,OP011,South Pit,94.74,41.68,77.5,199.1,5.01,18.9,2.273,0
2025-05-15,TR003,OP042,East Pit,57.62,29.77,60.5,212.7,1.53,37.8,1.936,0
2025-03-17,TR022,OP006,Crusher,112.95,58.79,6.2,102.4,3.74,30.2,1.921,0
2025-09-04,TR018,OP020,Crusher,23.75,10.12,21.6,238.0,0.84,28.3,2.347,0
2025-12-20,TR003,OP042,South Pit,49.36,20.15,55.7,148.4,1.36,36.4,2.45,0
2025-02-06,TR002,OP038,North Pit,17.98,10.01,16.5,154.1,0.93,19.2,1.796,0
2025-07-24,TR024,OP046,South Pit,18.89,13.67,72.1,217.4,0.63,30.1,1.382,0
2025-09-06,TR026,OP021,East Pit,86.71,34.58,5.1,165.0,2.45,35.3,2.508,0
2025-09-25,TR020,OP002,North Pit,62.17,28.32,43.0,149.2,2.5,24.9,2.195,0
2025-09-27,TR029,OP049,South Pit,17.82,14.2,86.0,201.9,0.5,35.3,1.255,0
2025-05-04,TR012,OP015,South Pit,37.35,16.59,18.8,112.8,1.02,36.8,2.251,0
2025-11-13,TR001,OP042,Crusher,73.1,40.46,68.2,219.2,2.25,32.5,1.807,0
2025-06-10,TR008,OP027,Crusher,39.05,21.14,36.5,218.3,1.22,32.1,1.847,0
2025-06-11,TR024,OP044,Crusher,42.9,25.37,78.6,62.6,1.14,37.5,1.691,0
2025-01-26,TR028,OP003,North Pit,76.7,23.74,7.4,124.2,3.34,22.9,3.231,0
2025-03-25,TR005,OP015,Stockpile,22.05,16.53,74.5,195.5,0.58,37.9,1.334,0
2025-08-26,TR016,OP048,North Pit,88.19,53.07,69.6,81.7,4.02,21.9,1.662,0
2025-07-07,TR019,OP042,North Pit,37.89,20.74,86.5,173.9,1.0,37.8,1.827,0
2025-08-05,TR002,OP042,North Pit,103.77,46.02,25.2,80.1,4.05,25.6,2.255,0
2025-01-18,TR024,OP044,South Pit,82.78,43.24,26.9,48.1,4.11,20.1,1.914,0
2025-10-09,TR012,OP021,North Pit,114.07,47.27,46.2,189.2,4.44,25.7,2.413,0
2025-03-15,TR015,OP007,West Pit,8.89,5.67,22.0,40.1,0.36,24.8,1.568,0
2025-10-26,TR016,OP047,Crusher,78.27,39.84,47.2,173.9,3.89,20.1,1.965,0
2025-07-24,TR013,OP040,East Pit,34.9,23.77,70.3,208.6,1.08,32.2,1.468,0
2025-05-07,TR027,OP039,Crusher,115.03,47.91,52.3,138.6,3.82,30.1,2.401,0
2025-03-10,TR023,OP013,South Pit,108.97,59.86,45.8,42.8,5.68,19.2,1.82,0
2025-11-28,TR030,OP034,North Pit,74.48,48.02,57.7,61.0,1.97,37.8,1.551,0
